ID,EXTERNAL_ID,STEPS,SUBMISSION_TIME,UPDATED_AT
5557629,425080,2498,"2023-02-03T01:00:00.000+0100","2023-02-03T18:00:06.909+0100"
5888692,425080,54,"2023-04-24T02:00:00.000+0200","2023-04-24T22:00:05.670+0200"
6023593,425080,1209,"2023-05-27T02:00:00.000+0200","2023-05-27T12:30:04.471+0200"
5951948,425080,1064,"2023-05-09T02:00:00.000+0200","2023-05-09T16:00:07.165+0200"
5815406,425080,612,"2023-04-07T02:00:00.000+0200","2023-04-07T20:00:04.892+0200"
5687824,425080,7378,"2023-03-08T01:00:00.000+0100","2023-03-08T12:30:05.268+0100"
5804218,425080,22,"2023-04-04T02:00:00.000+0200","2023-04-05T00:00:04.560+0200"
5514433,425080,185,"2023-01-22T01:00:00.000+0100","2023-01-23T00:00:04.137+0100"
5757097,425080,588,"2023-03-24T01:00:00.000+0100","2023-03-24T18:00:06.435+0100"
5664448,425080,2743,"2023-03-02T01:00:00.000+0100","2023-03-02T22:00:04.404+0100"
5921309,425080,421,"2023-05-02T02:00:00.000+0200","2023-05-02T08:00:04.099+0200"
5648239,425080,613,"2023-02-27T01:00:00.000+0100","2023-02-27T08:00:11.406+0100"
5492383,425080,199,"2023-01-17T01:00:00.000+0100","2023-01-17T10:00:15.299+0100"
5767942,425080,291,"2023-03-27T02:00:00.000+0200","2023-03-27T12:30:05.145+0200"
5969622,425080,67,"2023-05-14T02:00:00.000+0200","2023-05-14T04:30:07.982+0200"
5895133,425080,3047,"2023-04-26T02:00:00.000+0200","2023-04-26T12:30:04.098+0200"
5482421,425080,4583,"2023-01-14T01:00:00.000+0100","2023-01-14T16:00:05.611+0100"
5644005,425080,87,"2023-02-26T01:00:00.000+0100","2023-02-26T08:00:04.689+0100"
5780220,425080,120,"2023-03-30T02:00:00.000+0200","2023-03-30T08:00:06.843+0200"
5877796,425080,1737,"2023-04-22T02:00:00.000+0200","2023-04-22T16:00:04.672+0200"
5706650,425080,349,"2023-03-12T01:00:00.000+0100","2023-03-12T22:00:05.365+0100"
6010130,425080,23,"2023-05-24T02:00:00.000+0200","2023-05-24T04:30:08.323+0200"
5742001,425080,130,"2023-03-21T01:00:00.000+0100","2023-03-21T04:30:04.828+0100"
5813737,425080,1257,"2023-04-07T02:00:00.000+0200","2023-04-07T12:30:04.549+0200"
5843544,425080,417,"2023-04-14T02:00:00.000+0200","2023-04-14T16:00:07.862+0200"
5570591,425080,1087,"2023-02-07T01:00:00.000+0100","2023-02-07T12:30:04.657+0100"
5536314,425080,3213,"2023-01-28T01:00:00.000+0100","2023-01-28T22:00:04.308+0100"
6018629,425080,21,"2023-05-26T02:00:00.000+0200","2023-05-26T04:30:06.840+0200"
5733759,425080,459,"2023-03-19T01:00:00.000+0100","2023-03-19T08:00:04.832+0100"
5693883,425080,65,"2023-03-09T01:00:00.000+0100","2023-03-09T20:00:04.742+0100"
5680393,425080,2528,"2023-03-06T01:00:00.000+0100","2023-03-06T18:00:05.989+0100"
5819275,425080,261,"2023-04-08T02:00:00.000+0200","2023-04-08T20:00:04.728+0200"
5961526,425080,11,"2023-05-11T02:00:00.000+0200","2023-05-12T00:00:04.405+0200"
5715887,425080,71,"2023-03-14T01:00:00.000+0100","2023-03-15T00:00:04.467+0100"
5681677,425080,672,"2023-03-06T01:00:00.000+0100","2023-03-06T22:00:04.507+0100"
5793917,425080,110,"2023-04-02T02:00:00.000+0200","2023-04-02T18:00:06.336+0200"
5784778,425080,424,"2023-03-31T02:00:00.000+0200","2023-03-31T12:30:04.782+0200"
5449666,425080,216,"2023-01-05T01:00:00.000+0100","2023-01-05T10:00:10.390+0100"
5777175,425080,458,"2023-03-29T02:00:00.000+0200","2023-03-29T16:00:08.931+0200"
5951415,425080,3058,"2023-05-09T02:00:00.000+0200","2023-05-09T12:30:04.206+0200"
6039012,425080,96,"2023-05-31T02:00:00.000+0200","2023-05-31T06:00:04.079+0200"
5867193,425080,70,"2023-04-19T02:00:00.000+0200","2023-04-20T00:00:03.906+0200"
5925923,425080,621,"2023-05-03T02:00:00.000+0200","2023-05-03T08:00:08.152+0200"
5996582,425080,759,"2023-05-20T02:00:00.000+0200","2023-05-20T22:00:04.060+0200"
5884714,425080,234,"2023-04-23T02:00:00.000+0200","2023-04-24T00:00:05.034+0200"
5745562,425080,93,"2023-03-21T01:00:00.000+0100","2023-03-21T22:00:05.104+0100"
5965395,425080,645,"2023-05-12T02:00:00.000+0200","2023-05-13T00:00:04.247+0200"
5670585,425080,6063,"2023-03-04T01:00:00.000+0100","2023-03-04T12:30:04.634+0100"
5704319,425080,2938,"2023-03-12T01:00:00.000+0100","2023-03-12T12:30:05.516+0100"
5449186,425080,27,"2023-01-05T01:00:00.000+0100","2023-01-05T07:00:05.288+0100"
5865302,425080,2315,"2023-04-19T02:00:00.000+0200","2023-04-19T18:00:05.302+0200"
5691629,425080,714,"2023-03-09T01:00:00.000+0100","2023-03-09T08:00:09.085+0100"
5454126,425080,1275,"2023-01-06T01:00:00.000+0100","2023-01-06T16:00:07.301+0100"
5766980,425080,51,"2023-03-27T02:00:00.000+0200","2023-03-27T04:30:04.521+0200"
6001298,425080,53,"2023-05-21T02:00:00.000+0200","2023-05-22T00:00:04.102+0200"
5868131,425080,485,"2023-04-20T02:00:00.000+0200","2023-04-20T08:00:09.664+0200"
5661977,425080,562,"2023-03-02T01:00:00.000+0100","2023-03-02T12:30:04.976+0100"
5901453,425080,1917,"2023-04-27T02:00:00.000+0200","2023-04-27T20:00:03.942+0200"
5739325,425080,1524,"2023-03-20T01:00:00.000+0100","2023-03-20T16:00:09.572+0100"
5909185,425080,2381,"2023-04-29T02:00:00.000+0200","2023-04-29T16:00:04.049+0200"
5794470,425080,1204,"2023-04-02T02:00:00.000+0200","2023-04-02T20:00:04.771+0200"
5634914,425080,285,"2023-02-23T01:00:00.000+0100","2023-02-23T22:00:05.180+0100"
5712857,425080,1389,"2023-03-14T01:00:00.000+0100","2023-03-14T12:30:05.361+0100"
5786929,425080,1245,"2023-03-31T02:00:00.000+0200","2023-03-31T22:00:04.511+0200"
5718410,425080,20,"2023-03-15T01:00:00.000+0100","2023-03-15T18:00:05.674+0100"
5703855,425080,24,"2023-03-12T01:00:00.000+0100","2023-03-12T08:00:04.659+0100"
5468127,425080,154,"2023-01-10T01:00:00.000+0100","2023-01-10T16:00:15.082+0100"
5857727,425080,92,"2023-04-17T02:00:00.000+0200","2023-04-17T22:00:03.898+0200"
5801297,425080,341,"2023-04-04T02:00:00.000+0200","2023-04-04T12:30:04.783+0200"
5720583,425080,13,"2023-03-16T01:00:00.000+0100","2023-03-16T04:30:04.531+0100"
5734257,425080,2095,"2023-03-19T01:00:00.000+0100","2023-03-19T12:30:04.724+0100"
5785815,425080,78,"2023-03-31T02:00:00.000+0200","2023-03-31T18:00:04.691+0200"
5967269,425080,2543,"2023-05-13T02:00:00.000+0200","2023-05-13T16:00:04.435+0200"
6064671,425080,767,"2023-06-06T02:00:00.000+0200","2023-06-06T12:30:04.334+0200"
5776618,425080,1139,"2023-03-29T02:00:00.000+0200","2023-03-29T12:30:04.834+0200"
5537421,425080,937,"2023-01-29T01:00:00.000+0100","2023-01-29T06:00:04.216+0100"
5965728,425080,781,"2023-05-13T02:00:00.000+0200","2023-05-13T04:30:08.176+0200"
5474932,425080,628,"2023-01-12T01:00:00.000+0100","2023-01-12T13:00:12.594+0100"
5915876,425080,684,"2023-04-30T02:00:00.000+0200","2023-05-01T00:00:04.020+0200"
5923081,425080,2018,"2023-05-02T02:00:00.000+0200","2023-05-02T18:00:04.479+0200"
5862059,425080,703,"2023-04-18T02:00:00.000+0200","2023-04-18T22:00:04.599+0200"
6055972,425080,161,"2023-06-04T02:00:00.000+0200","2023-06-04T12:30:04.268+0200"
6062041,425080,1025,"2023-06-05T02:00:00.000+0200","2023-06-05T20:00:04.191+0200"
5986241,425080,12,"2023-05-17T02:00:00.000+0200","2023-05-18T04:30:09.390+0200"
5792668,425080,131,"2023-04-02T02:00:00.000+0200","2023-04-02T12:30:06.666+0200"
5664982,425080,700,"2023-03-02T01:00:00.000+0100","2023-03-03T00:00:04.489+0100"
5568692,425080,114,"2023-02-06T01:00:00.000+0100","2023-02-06T20:00:04.312+0100"
5833072,425080,42,"2023-04-11T02:00:00.000+0200","2023-04-12T00:00:03.819+0200"
6011727,425080,640,"2023-05-24T02:00:00.000+0200","2023-05-24T16:00:13.679+0200"
5738225,425080,742,"2023-03-20T01:00:00.000+0100","2023-03-20T08:00:09.102+0100"
5882069,425080,2606,"2023-04-23T02:00:00.000+0200","2023-04-23T16:00:04.882+0200"
5447639,425080,1696,"2023-01-04T01:00:00.000+0100","2023-01-04T19:00:06.943+0100"
5559266,425080,35,"2023-02-04T01:00:00.000+0100","2023-02-04T04:30:04.107+0100"
6054624,425080,83,"2023-06-03T02:00:00.000+0200","2023-06-04T00:00:04.154+0200"
5657085,425080,166,"2023-03-01T01:00:00.000+0100","2023-03-01T08:00:10.480+0100"
5754762,425080,22,"2023-03-23T01:00:00.000+0100","2023-03-24T00:00:04.588+0100"
5807169,425080,1386,"2023-04-05T02:00:00.000+0200","2023-04-05T20:00:05.632+0200"
5561017,425080,1234,"2023-02-04T01:00:00.000+0100","2023-02-04T18:00:04.476+0100"
5748561,425080,514,"2023-03-22T01:00:00.000+0100","2023-03-22T18:00:05.419+0100"
5865909,425080,468,"2023-04-19T02:00:00.000+0200","2023-04-19T20:00:03.880+0200"
5742543,425080,458,"2023-03-21T01:00:00.000+0100","2023-03-21T08:00:09.668+0100"
5953014,425080,1604,"2023-05-09T02:00:00.000+0200","2023-05-09T20:00:04.935+0200"
5485386,425080,2046,"2023-01-15T01:00:00.000+0100","2023-01-15T13:00:06.524+0100"
5458650,425080,1265,"2023-01-07T01:00:00.000+0100","2023-01-07T22:00:05.606+0100"
5506838,425080,465,"2023-01-20T01:00:00.000+0100","2023-01-21T00:00:04.551+0100"
5658690,425080,686,"2023-03-01T01:00:00.000+0100","2023-03-01T18:00:05.157+0100"
5982016,425080,2254,"2023-05-16T02:00:00.000+0200","2023-05-17T00:00:04.522+0200"
5947874,425080,1370,"2023-05-08T02:00:00.000+0200","2023-05-08T16:00:09.772+0200"
5989958,425080,7,"2023-05-18T02:00:00.000+0200","2023-05-19T04:30:06.557+0200"
5727116,425080,1902,"2023-03-17T01:00:00.000+0100","2023-03-17T18:00:04.802+0100"
5791673,425080,11,"2023-04-01T02:00:00.000+0200","2023-04-02T04:30:04.571+0200"
6024143,425080,2598,"2023-05-27T02:00:00.000+0200","2023-05-27T16:00:04.136+0200"
5508006,425080,5292,"2023-01-21T01:00:00.000+0100","2023-01-21T12:30:04.907+0100"
5925053,425080,123,"2023-05-02T02:00:00.000+0200","2023-05-03T00:00:04.084+0200"
6019667,425080,789,"2023-05-26T02:00:00.000+0200","2023-05-26T12:30:04.437+0200"
5652447,425080,102,"2023-02-28T01:00:00.000+0100","2023-02-28T06:00:04.020+0100"
5520611,425080,1487,"2023-01-24T01:00:00.000+0100","2023-01-24T18:00:05.007+0100"
5845959,425080,109,"2023-04-15T02:00:00.000+0200","2023-04-15T04:30:04.018+0200"
5494745,425080,1039,"2023-01-17T01:00:00.000+0100","2023-01-17T22:00:05.830+0100"
5552835,425080,2772,"2023-02-02T01:00:00.000+0100","2023-02-02T12:30:05.654+0100"
6052016,425080,98,"2023-06-03T02:00:00.000+0200","2023-06-03T12:30:04.266+0200"
5720582,425080,31,"2023-03-15T01:00:00.000+0100","2023-03-16T04:30:04.508+0100"
5548674,425080,212,"2023-02-01T01:00:00.000+0100","2023-02-01T08:00:11.254+0100"
5824809,425080,63,"2023-04-09T02:00:00.000+0200","2023-04-10T04:30:04.487+0200"
5689510,425080,118,"2023-03-08T01:00:00.000+0100","2023-03-08T20:00:05.988+0100"
5450573,425080,2499,"2023-01-05T01:00:00.000+0100","2023-01-05T16:00:15.394+0100"
5717232,425080,2978,"2023-03-15T01:00:00.000+0100","2023-03-15T12:30:04.589+0100"
5484885,425080,1355,"2023-01-15T01:00:00.000+0100","2023-01-15T10:00:05.093+0100"
5524475,425080,697,"2023-01-25T01:00:00.000+0100","2023-01-25T18:00:05.825+0100"
5495648,425080,485,"2023-01-18T01:00:00.000+0100","2023-01-18T07:00:05.789+0100"
5678728,425080,506,"2023-03-06T01:00:00.000+0100","2023-03-06T08:00:07.178+0100"
5551903,425080,75,"2023-02-02T01:00:00.000+0100","2023-02-02T04:30:04.448+0100"
5460893,425080,514,"2023-01-08T01:00:00.000+0100","2023-01-08T16:00:06.485+0100"
5551641,425080,134,"2023-02-01T01:00:00.000+0100","2023-02-02T00:00:04.290+0100"
6049058,425080,1307,"2023-06-02T02:00:00.000+0200","2023-06-02T18:00:04.418+0200"
5643510,425080,219,"2023-02-26T01:00:00.000+0100","2023-02-26T04:30:04.862+0100"
5940153,425080,27,"2023-05-06T02:00:00.000+0200","2023-05-06T18:00:04.023+0200"
5778854,425080,1604,"2023-03-29T02:00:00.000+0200","2023-03-29T22:00:04.696+0200"
6000740,425080,65,"2023-05-21T02:00:00.000+0200","2023-05-21T22:00:04.087+0200"
5855922,425080,996,"2023-04-17T02:00:00.000+0200","2023-04-17T16:00:09.202+0200"
5697473,425080,2798,"2023-03-10T01:00:00.000+0100","2023-03-10T18:00:04.770+0100"
5731268,425080,1741,"2023-03-18T01:00:00.000+0100","2023-03-18T18:00:04.603+0100"
5800834,425080,173,"2023-04-04T02:00:00.000+0200","2023-04-04T08:00:09.496+0200"
5908605,425080,4695,"2023-04-29T02:00:00.000+0200","2023-04-29T12:30:04.086+0200"
5720269,425080,158,"2023-03-15T01:00:00.000+0100","2023-03-16T00:00:04.441+0100"
5937335,425080,51,"2023-05-05T02:00:00.000+0200","2023-05-05T22:00:04.657+0200"
5654347,425080,378,"2023-02-28T01:00:00.000+0100","2023-02-28T18:00:05.256+0100"
5526129,425080,772,"2023-01-25T01:00:00.000+0100","2023-01-26T00:00:04.453+0100"
5562361,425080,10,"2023-02-04T01:00:00.000+0100","2023-02-05T00:00:04.272+0100"
5860225,425080,2011,"2023-04-18T02:00:00.000+0200","2023-04-18T16:00:11.752+0200"
5655002,425080,487,"2023-02-28T01:00:00.000+0100","2023-02-28T20:00:06.218+0100"
5886773,425080,777,"2023-04-24T02:00:00.000+0200","2023-04-24T16:00:11.350+0200"
5561480,425080,674,"2023-02-04T01:00:00.000+0100","2023-02-04T20:00:05.530+0100"
6016010,425080,303,"2023-05-25T02:00:00.000+0200","2023-05-25T16:00:08.796+0200"
5812761,425080,290,"2023-04-06T02:00:00.000+0200","2023-04-07T04:30:04.642+0200"
5778189,425080,165,"2023-03-29T02:00:00.000+0200","2023-03-29T20:00:04.494+0200"
5686521,425080,285,"2023-03-07T01:00:00.000+0100","2023-03-08T00:00:04.587+0100"
6033130,425080,934,"2023-05-29T02:00:00.000+0200","2023-05-29T20:00:03.996+0200"
5870040,425080,3651,"2023-04-20T02:00:00.000+0200","2023-04-20T20:00:04.892+0200"
5963236,425080,172,"2023-05-12T02:00:00.000+0200","2023-05-12T16:00:08.934+0200"
5934405,425080,70,"2023-05-05T02:00:00.000+0200","2023-05-05T06:00:04.182+0200"
5980219,425080,755,"2023-05-16T02:00:00.000+0200","2023-05-16T18:00:07.177+0200"
5998288,425080,4722,"2023-05-21T02:00:00.000+0200","2023-05-21T12:30:04.197+0200"
5504925,425080,2390,"2023-01-20T01:00:00.000+0100","2023-01-20T16:00:11.079+0100"
5818789,425080,2165,"2023-04-08T02:00:00.000+0200","2023-04-08T18:00:04.642+0200"
5761094,425080,254,"2023-03-25T01:00:00.000+0100","2023-03-25T18:00:04.596+0100"
5950648,425080,8,"2023-05-09T02:00:00.000+0200","2023-05-09T06:00:04.170+0200"
5541298,425080,72,"2023-01-30T01:00:00.000+0100","2023-01-30T08:00:10.369+0100"
5902181,425080,2032,"2023-04-27T02:00:00.000+0200","2023-04-27T22:00:03.880+0200"
5935188,425080,3376,"2023-05-05T02:00:00.000+0200","2023-05-05T12:30:04.338+0200"
5525591,425080,402,"2023-01-25T01:00:00.000+0100","2023-01-25T22:00:04.395+0100"
5917241,425080,6064,"2023-05-01T02:00:00.000+0200","2023-05-01T12:30:04.440+0200"
5661433,425080,766,"2023-03-02T01:00:00.000+0100","2023-03-02T08:00:10.436+0100"
5516266,425080,845,"2023-01-23T01:00:00.000+0100","2023-01-23T16:00:07.795+0100"
5787764,425080,1228,"2023-03-31T02:00:00.000+0200","2023-04-01T04:30:04.530+0200"
5502039,425080,1041,"2023-01-19T01:00:00.000+0100","2023-01-19T20:00:06.190+0100"
5673590,425080,1022,"2023-03-05T01:00:00.000+0100","2023-03-05T04:30:04.445+0100"
5513401,425080,843,"2023-01-22T01:00:00.000+0100","2023-01-22T20:00:04.617+0100"
5712398,425080,601,"2023-03-14T01:00:00.000+0100","2023-03-14T08:00:11.478+0100"
5777640,425080,164,"2023-03-29T02:00:00.000+0200","2023-03-29T18:00:04.585+0200"
5435784,425080,763,"2023-01-01T01:00:00.000+0100","2023-01-01T07:00:05.019+0100"
6051391,425080,81,"2023-06-03T02:00:00.000+0200","2023-06-03T06:00:04.115+0200"
5816769,425080,145,"2023-04-07T02:00:00.000+0200","2023-04-08T04:30:04.698+0200"
5478459,425080,1327,"2023-01-13T01:00:00.000+0100","2023-01-13T13:00:08.845+0100"
5978670,425080,139,"2023-05-16T02:00:00.000+0200","2023-05-16T08:00:08.754+0200"
5470229,425080,302,"2023-01-11T01:00:00.000+0100","2023-01-11T07:00:05.923+0100"
5793310,425080,23,"2023-04-02T02:00:00.000+0200","2023-04-02T16:00:04.762+0200"
5950141,425080,89,"2023-05-08T02:00:00.000+0200","2023-05-09T00:00:04.255+0200"
5629007,425080,1265,"2023-02-22T01:00:00.000+0100","2023-02-22T16:00:09.753+0100"
5902788,425080,195,"2023-04-27T02:00:00.000+0200","2023-04-28T00:00:03.787+0200"
6057082,425080,190,"2023-06-04T02:00:00.000+0200","2023-06-04T18:00:04.220+0200"
5560039,425080,2841,"2023-02-04T01:00:00.000+0100","2023-02-04T12:30:04.563+0100"
5682438,425080,49,"2023-03-07T01:00:00.000+0100","2023-03-07T04:30:04.613+0100"
5854816,425080,636,"2023-04-17T02:00:00.000+0200","2023-04-17T08:00:07.050+0200"
5900356,425080,69,"2023-04-27T02:00:00.000+0200","2023-04-27T16:00:07.735+0200"
5504383,425080,2798,"2023-01-20T01:00:00.000+0100","2023-01-20T12:30:04.542+0100"
5676612,425080,237,"2023-03-05T01:00:00.000+0100","2023-03-05T20:00:05.160+0100"
5890168,425080,457,"2023-04-25T02:00:00.000+0200","2023-04-25T08:00:09.935+0200"
5545012,425080,62,"2023-01-31T01:00:00.000+0100","2023-01-31T08:00:05.157+0100"
5633676,425080,116,"2023-02-23T01:00:00.000+0100","2023-02-23T18:00:08.725+0100"
5864114,425080,964,"2023-04-19T02:00:00.000+0200","2023-04-19T12:30:04.762+0200"
5439916,425080,2821,"2023-01-02T01:00:00.000+0100","2023-01-02T13:00:12.321+0100"
5500455,425080,3976,"2023-01-19T01:00:00.000+0100","2023-01-19T12:30:05.360+0100"
6034301,425080,104,"2023-05-29T02:00:00.000+0200","2023-05-30T00:00:04.223+0200"
5701041,425080,5292,"2023-03-11T01:00:00.000+0100","2023-03-11T16:00:04.902+0100"
5471667,425080,924,"2023-01-11T01:00:00.000+0100","2023-01-11T16:00:10.564+0100"
5979170,425080,691,"2023-05-16T02:00:00.000+0200","2023-05-16T12:30:04.269+0200"
5753485,425080,960,"2023-03-23T01:00:00.000+0100","2023-03-23T20:00:04.596+0100"
5684169,425080,2403,"2023-03-07T01:00:00.000+0100","2023-03-07T16:00:10.380+0100"
5719692,425080,197,"2023-03-15T01:00:00.000+0100","2023-03-15T22:00:04.610+0100"
5657604,425080,2211,"2023-03-01T01:00:00.000+0100","2023-03-01T12:30:06.185+0100"
5619646,425080,6024,"2023-02-17T01:00:00.000+0100","2023-02-20T04:30:04.176+0100"
5878884,425080,1426,"2023-04-22T02:00:00.000+0200","2023-04-22T20:00:04.801+0200"
5862661,425080,304,"2023-04-18T02:00:00.000+0200","2023-04-19T00:00:04.737+0200"
6022596,425080,2907,"2023-05-27T02:00:00.000+0200","2023-05-27T04:30:12.201+0200"
5662589,425080,151,"2023-03-02T01:00:00.000+0100","2023-03-02T16:00:09.679+0100"
5780642,425080,3966,"2023-03-30T02:00:00.000+0200","2023-03-30T12:30:04.624+0200"
5529730,425080,4,"2023-01-26T01:00:00.000+0100","2023-01-27T00:00:04.124+0100"
5885572,425080,542,"2023-04-24T02:00:00.000+0200","2023-04-24T08:00:05.101+0200"
5668756,425080,821,"2023-03-03T01:00:00.000+0100","2023-03-03T22:00:04.811+0100"
5513958,425080,1917,"2023-01-22T01:00:00.000+0100","2023-01-22T22:00:04.409+0100"
5451883,425080,322,"2023-01-05T01:00:00.000+0100","2023-01-05T22:00:05.763+0100"
5963751,425080,1505,"2023-05-12T02:00:00.000+0200","2023-05-12T18:00:04.662+0200"
5641160,425080,5731,"2023-02-25T01:00:00.000+0100","2023-02-25T16:00:05.530+0100"
5459873,425080,35,"2023-01-08T01:00:00.000+0100","2023-01-08T10:00:06.467+0100"
5954201,425080,182,"2023-05-09T02:00:00.000+0200","2023-05-10T00:00:04.488+0200"
5761597,425080,257,"2023-03-25T01:00:00.000+0100","2023-03-25T20:00:04.693+0100"
5475931,425080,1509,"2023-01-12T01:00:00.000+0100","2023-01-12T19:00:06.101+0100"
5707424,425080,131,"2023-03-12T01:00:00.000+0100","2023-03-13T04:30:04.402+0100"
6035590,425080,1761,"2023-05-30T02:00:00.000+0200","2023-05-30T12:30:04.232+0200"
5550583,425080,1978,"2023-02-01T01:00:00.000+0100","2023-02-01T20:00:04.917+0100"
5493400,425080,1429,"2023-01-17T01:00:00.000+0100","2023-01-17T16:00:10.786+0100"
5548170,425080,12,"2023-02-01T01:00:00.000+0100","2023-02-01T04:30:04.277+0100"
5819844,425080,586,"2023-04-08T02:00:00.000+0200","2023-04-08T22:00:04.709+0200"
5782250,425080,2908,"2023-03-30T02:00:00.000+0200","2023-03-30T20:00:05.142+0200"
5552401,425080,454,"2023-02-02T01:00:00.000+0100","2023-02-02T08:00:08.252+0100"
5880740,425080,105,"2023-04-23T02:00:00.000+0200","2023-04-23T06:00:04.634+0200"
5527730,425080,1532,"2023-01-26T01:00:00.000+0100","2023-01-26T16:00:12.843+0100"
5694529,425080,1597,"2023-03-09T01:00:00.000+0100","2023-03-09T22:00:04.925+0100"
5844020,425080,868,"2023-04-14T02:00:00.000+0200","2023-04-14T18:00:03.809+0200"
5555477,425080,245,"2023-02-02T01:00:00.000+0100","2023-02-03T00:00:04.186+0100"
5622845,425080,4997,"2023-02-20T01:00:00.000+0100","2023-02-20T22:00:04.893+0100"
5803653,425080,80,"2023-04-04T02:00:00.000+0200","2023-04-04T22:00:04.549+0200"
5555000,425080,1365,"2023-02-02T01:00:00.000+0100","2023-02-02T22:00:04.724+0100"
5953692,425080,2145,"2023-05-09T02:00:00.000+0200","2023-05-09T22:00:04.631+0200"
5644477,425080,85,"2023-02-26T01:00:00.000+0100","2023-02-26T12:30:07.020+0100"
5640123,425080,389,"2023-02-25T01:00:00.000+0100","2023-02-25T08:00:04.473+0100"
5986713,425080,384,"2023-05-18T02:00:00.000+0200","2023-05-18T08:00:04.149+0200"
5530892,425080,1172,"2023-01-27T01:00:00.000+0100","2023-01-27T12:30:06.388+0100"
6009829,425080,241,"2023-05-23T02:00:00.000+0200","2023-05-24T00:00:04.120+0200"
6054087,425080,108,"2023-06-03T02:00:00.000+0200","2023-06-03T22:00:04.197+0200"
5752870,425080,130,"2023-03-23T01:00:00.000+0100","2023-03-23T18:00:08.525+0100"
5481389,425080,2298,"2023-01-14T01:00:00.000+0100","2023-01-14T10:00:06.985+0100"
5690169,425080,198,"2023-03-08T01:00:00.000+0100","2023-03-08T22:00:04.841+0100"
5646978,425080,184,"2023-02-26T01:00:00.000+0100","2023-02-26T22:00:05.224+0100"
5858563,425080,42,"2023-04-18T02:00:00.000+0200","2023-04-18T04:30:03.894+0200"
6020196,425080,21,"2023-05-26T02:00:00.000+0200","2023-05-26T16:00:06.931+0200"
5685978,425080,422,"2023-03-07T01:00:00.000+0100","2023-03-07T22:00:04.777+0100"
5947219,425080,4334,"2023-05-08T02:00:00.000+0200","2023-05-08T12:30:04.346+0200"
5873968,425080,3542,"2023-04-21T02:00:00.000+0200","2023-04-21T18:00:04.814+0200"
5714062,425080,81,"2023-03-14T01:00:00.000+0100","2023-03-14T18:00:06.386+0100"
5845659,425080,12,"2023-04-14T02:00:00.000+0200","2023-04-15T00:00:03.853+0200"
5682437,425080,271,"2023-03-06T01:00:00.000+0100","2023-03-07T04:30:04.593+0100"
5880909,425080,29,"2023-04-23T02:00:00.000+0200","2023-04-23T08:00:05.206+0200"
5450173,425080,148,"2023-01-05T01:00:00.000+0100","2023-01-05T13:00:16.365+0100"
5620564,425080,6648,"2023-02-19T01:00:00.000+0100","2023-02-20T12:30:05.754+0100"
5519586,425080,1314,"2023-01-24T01:00:00.000+0100","2023-01-24T12:30:04.393+0100"
5967744,425080,3523,"2023-05-13T02:00:00.000+0200","2023-05-13T18:00:04.451+0200"
5966247,425080,186,"2023-05-13T02:00:00.000+0200","2023-05-13T08:00:05.190+0200"
5703296,425080,842,"2023-03-12T01:00:00.000+0100","2023-03-12T04:30:04.393+0100"
5673589,425080,927,"2023-03-04T01:00:00.000+0100","2023-03-05T04:30:04.423+0100"
5896895,425080,311,"2023-04-26T02:00:00.000+0200","2023-04-26T20:00:04.863+0200"
5791380,425080,13,"2023-04-01T02:00:00.000+0200","2023-04-02T00:00:04.424+0200"
5845958,425080,30,"2023-04-14T02:00:00.000+0200","2023-04-15T04:30:03.998+0200"
5975451,425080,1609,"2023-05-15T02:00:00.000+0200","2023-05-15T16:00:08.524+0200"
5927665,425080,274,"2023-05-03T02:00:00.000+0200","2023-05-03T18:00:07.328+0200"
5824810,425080,21,"2023-04-10T02:00:00.000+0200","2023-04-10T04:30:04.503+0200"
5453692,425080,399,"2023-01-06T01:00:00.000+0100","2023-01-06T13:00:11.866+0100"
5732935,425080,92,"2023-03-18T01:00:00.000+0100","2023-03-19T00:00:04.576+0100"
5781707,425080,248,"2023-03-30T02:00:00.000+0200","2023-03-30T18:00:04.601+0200"
5565036,425080,251,"2023-02-05T01:00:00.000+0100","2023-02-05T20:00:05.501+0100"
5503686,425080,4,"2023-01-20T01:00:00.000+0100","2023-01-20T06:00:04.506+0100"
5938182,425080,55,"2023-05-06T02:00:00.000+0200","2023-05-06T04:30:04.090+0200"
5669254,425080,217,"2023-03-03T01:00:00.000+0100","2023-03-04T00:00:04.609+0100"
5835688,425080,63,"2023-04-12T02:00:00.000+0200","2023-04-12T18:00:05.772+0200"
5809225,425080,174,"2023-04-06T02:00:00.000+0200","2023-04-06T08:00:10.022+0200"
5799978,425080,147,"2023-04-03T02:00:00.000+0200","2023-04-04T00:00:04.400+0200"
6061522,425080,924,"2023-06-05T02:00:00.000+0200","2023-06-05T18:00:04.479+0200"
5736161,425080,159,"2023-03-19T01:00:00.000+0100","2023-03-19T20:00:04.886+0100"
5481915,425080,2712,"2023-01-14T01:00:00.000+0100","2023-01-14T13:00:05.553+0100"
5743647,425080,269,"2023-03-21T01:00:00.000+0100","2023-03-21T16:00:11.643+0100"
5976587,425080,972,"2023-05-15T02:00:00.000+0200","2023-05-15T20:00:04.253+0200"
5471215,425080,2175,"2023-01-11T01:00:00.000+0100","2023-01-11T13:00:10.906+0100"
5891293,425080,1668,"2023-04-25T02:00:00.000+0200","2023-04-25T16:00:09.599+0200"
